date,year,Weekday,weekdayf,week,monthf,RN,PropertyCode,StayMonth
2019-12-24,2019,2,Tue,52,Dec,26,LAG,2019-12-01
2019-12-24,2019,2,Tue,52,Dec,3,TRO,2019-12-01
2019-12-25,2019,3,Wed,52,Dec,2,EBA,2019-12-01
2019-12-25,2019,3,Wed,52,Dec,2,PCH,2019-12-01
2019-12-25,2019,3,Wed,52,Dec,1,RAV,2019-12-01
2019-12-26,2019,4,Thu,52,Dec,26,LAG,2019-12-01
2019-12-26,2019,4,Thu,52,Dec,1,TRO,2019-12-01
2019-12-26,2019,4,Thu,52,Dec,1,EBA,2019-12-01
2019-12-26,2019,4,Thu,52,Dec,6,RAV,2019-12-01
2019-12-26,2019,4,Thu,52,Dec,4,CDM,2019-12-01
2019-12-26,2019,4,Thu,52,Dec,10,PCH,2019-12-01
2019-12-26,2019,4,Thu,52,Dec,26,ZIL,2019-12-01
2019-12-27,2019,5,Fri,52,Dec,6,CDM,2019-12-01
2019-12-27,2019,5,Fri,52,Dec,9,PCH,2019-12-01
2019-12-27,2019,5,Fri,52,Dec,6,ZIL,2019-12-01
2019-12-27,2019,5,Fri,52,Dec,9,LAG,2019-12-01
2019-12-30,2019,1,Mon,53,Dec,11,CDM,2019-12-01
2019-12-30,2019,1,Mon,53,Dec,14,ZIL,2019-12-01
2019-12-30,2019,1,Mon,53,Dec,9,LAG,2019-12-01
2019-12-30,2019,1,Mon,53,Dec,6,TRO,2019-12-01
2019-12-30,2019,1,Mon,53,Dec,41,RAV,2019-12-01
2019-12-30,2019,1,Mon,53,Dec,7,REC,2019-12-01
2019-12-30,2019,1,Mon,53,Dec,3,EBA,2019-12-01
2019-12-30,2019,1,Mon,53,Dec,8,FRI,2019-12-01
2019-12-30,2019,1,Mon,53,Dec,5,PCH,2019-12-01
2019-12-31,2019,2,Tue,53,Dec,7,CDM,2019-12-01
2019-12-31,2019,2,Tue,53,Dec,4,ZIL,2019-12-01
2019-12-31,2019,2,Tue,53,Dec,8,RAV,2019-12-01
2019-12-31,2019,2,Tue,53,Dec,1,REC,2019-12-01
2019-12-31,2019,2,Tue,53,Dec,4,EBA,2019-12-01
2019-12-31,2019,2,Tue,53,Dec,6,LAG,2019-12-01
2019-12-31,2019,2,Tue,53,Dec,8,TRO,2019-12-01
2019-12-31,2019,2,Tue,53,Dec,5,FRI,2019-12-01
2019-12-31,2019,2,Tue,53,Dec,2,PCH,2019-12-01
